SL NO,DATE,TRADING CODE,CLOSE PRICE,YCP*
55784,2016-05-16,T20Y0329,0,"100,000"
55785,2016-05-15,T20Y0329,0,"100,000"
55786,2016-05-12,T20Y0329,0,"100,000"
55787,2016-05-11,T20Y0329,0,"100,000"
55788,2016-05-10,T20Y0329,0,"100,000"
55789,2016-05-09,T20Y0329,0,"100,000"
55790,2016-05-08,T20Y0329,0,"100,000"
55791,2016-05-05,T20Y0329,0,"100,000"
55792,2016-05-04,T20Y0329,0,"100,000"
55793,2016-05-03,T20Y0329,0,"100,000"
55794,2016-05-02,T20Y0329,0,"100,000"
55795,2016-04-28,T20Y0329,0,"100,000"
55796,2016-04-27,T20Y0329,0,"100,000"
55797,2016-04-26,T20Y0329,0,"100,000"
55798,2016-04-25,T20Y0329,0,"100,000"
55799,2016-04-24,T20Y0329,0,"100,000"
55800,2016-04-21,T20Y0329,0,"100,000"
55801,2016-04-20,T20Y0329,0,"100,000"
55802,2016-04-19,T20Y0329,0,"100,000"
55803,2016-04-18,T20Y0329,0,"100,000"
55804,2016-04-17,T20Y0329,0,"100,000"
55805,2016-04-13,T20Y0329,0,"100,000"
55806,2016-04-12,T20Y0329,0,"100,000"
55807,2016-04-11,T20Y0329,0,"100,000"
55808,2016-04-10,T20Y0329,0,"100,000"
55809,2016-04-07,T20Y0329,0,"100,000"
55810,2016-04-06,T20Y0329,0,"100,000"
55811,2016-04-05,T20Y0329,0,"100,000"
55812,2016-04-04,T20Y0329,0,"100,000"
55813,2016-04-03,T20Y0329,0,"100,000"
55814,2016-03-31,T20Y0329,0,"100,000"
55815,2016-03-30,T20Y0329,0,"100,000"
55816,2016-03-29,T20Y0329,0,"100,000"
55817,2016-03-28,T20Y0329,0,"100,000"
55818,2016-03-27,T20Y0329,0,"100,000"
55819,2016-03-24,T20Y0329,0,"100,000"
55820,2016-03-23,T20Y0329,0,"100,000"
55821,2016-03-22,T20Y0329,0,"100,000"
55822,2016-03-21,T20Y0329,0,"100,000"
55823,2016-03-20,T20Y0329,0,"100,000"
55824,2016-03-16,T20Y0329,0,"100,000"
55825,2016-03-15,T20Y0329,0,"100,000"
55826,2016-03-14,T20Y0329,0,"100,000"
55827,2016-03-13,T20Y0329,0,"100,000"
55828,2016-03-10,T20Y0329,0,"100,000"
55829,2016-03-09,T20Y0329,0,"100,000"
55830,2016-03-08,T20Y0329,0,"100,000"
55831,2016-03-07,T20Y0329,0,"100,000"
55832,2016-03-06,T20Y0329,0,"100,000"
55833,2016-03-03,T20Y0329,0,"100,000"
55834,2016-03-02,T20Y0329,0,"100,000"
55835,2016-03-01,T20Y0329,0,"100,000"
55836,2016-02-29,T20Y0329,0,"100,000"
55837,2016-02-28,T20Y0329,0,"100,000"
55838,2016-02-25,T20Y0329,0,"100,000"
55839,2016-02-24,T20Y0329,0,"100,000"
55840,2016-02-23,T20Y0329,0,"100,000"
55841,2016-02-22,T20Y0329,0,"100,000"
55842,2016-02-18,T20Y0329,0,"100,000"
55843,2016-02-17,T20Y0329,0,"100,000"
55844,2016-02-16,T20Y0329,0,"100,000"
55845,2016-02-15,T20Y0329,0,"100,000"
55846,2016-02-14,T20Y0329,0,"100,000"
55847,2016-02-11,T20Y0329,0,"100,000"
55848,2016-02-10,T20Y0329,0,"100,000"
55849,2016-02-09,T20Y0329,0,"100,000"
55850,2016-02-08,T20Y0329,0,"100,000"
55851,2016-02-07,T20Y0329,0,"100,000"
55852,2016-02-04,T20Y0329,0,"100,000"
55853,2016-02-03,T20Y0329,0,"100,000"
55854,2016-02-02,T20Y0329,0,"100,000"
55855,2016-02-01,T20Y0329,0,"100,000"
55856,2016-01-31,T20Y0329,0,"100,000"
55857,2016-01-28,T20Y0329,0,"100,000"
55858,2016-01-27,T20Y0329,0,"100,000"
55859,2016-01-26,T20Y0329,0,"100,000"
55860,2016-01-25,T20Y0329,0,"100,000"
55861,2016-01-24,T20Y0329,0,"100,000"
55862,2016-01-21,T20Y0329,0,"100,000"
55863,2016-01-20,T20Y0329,0,"100,000"
55864,2016-01-19,T20Y0329,0,"100,000"
55865,2016-01-18,T20Y0329,0,"100,000"
55866,2016-01-17,T20Y0329,0,"100,000"
55867,2016-01-14,T20Y0329,0,"100,000"
55868,2016-01-13,T20Y0329,0,"100,000"
55869,2016-01-12,T20Y0329,0,"100,000"
55870,2016-01-11,T20Y0329,0,"100,000"
55871,2016-01-10,T20Y0329,0,"100,000"
55872,2016-01-07,T20Y0329,0,"100,000"
55873,2016-01-06,T20Y0329,0,"100,000"
55874,2016-01-05,T20Y0329,0,"100,000"
55875,2016-01-04,T20Y0329,0,"100,000"
55876,2016-01-03,T20Y0329,0,"100,000"
55877,2016-06-30,T20Y0330,0,"100,000"
55878,2016-06-29,T20Y0330,0,"100,000"
55879,2016-06-28,T20Y0330,0,"100,000"
55880,2016-06-27,T20Y0330,0,"100,000"
55881,2016-06-26,T20Y0330,0,"100,000"
55882,2016-06-23,T20Y0330,0,"100,000"
55883,2016-06-22,T20Y0330,0,"100,000"
55884,2016-06-21,T20Y0330,0,"100,000"
55885,2016-06-20,T20Y0330,0,"100,000"
55886,2016-06-19,T20Y0330,0,"100,000"
55887,2016-06-16,T20Y0330,0,"100,000"
55888,2016-06-15,T20Y0330,0,"100,000"
55889,2016-06-14,T20Y0330,0,"100,000"
55890,2016-06-13,T20Y0330,0,"100,000"
55891,2016-06-12,T20Y0330,0,"100,000"
55892,2016-06-09,T20Y0330,0,"100,000"
55893,2016-06-08,T20Y0330,0,"100,000"
55894,2016-06-07,T20Y0330,0,"100,000"
55895,2016-06-06,T20Y0330,0,"100,000"
55896,2016-06-05,T20Y0330,0,"100,000"
55897,2016-06-02,T20Y0330,0,"100,000"
55898,2016-06-01,T20Y0330,0,"100,000"
55899,2016-05-31,T20Y0330,0,"100,000"
55900,2016-05-30,T20Y0330,0,"100,000"
55901,2016-05-29,T20Y0330,0,"100,000"
55902,2016-05-26,T20Y0330,0,"100,000"
55903,2016-05-25,T20Y0330,0,"100,000"
55904,2016-05-24,T20Y0330,0,"100,000"
55905,2016-05-22,T20Y0330,0,"100,000"
55906,2016-05-19,T20Y0330,0,"100,000"
55907,2016-05-18,T20Y0330,0,"100,000"
55908,2016-05-17,T20Y0330,0,"100,000"
55909,2016-05-16,T20Y0330,0,"100,000"
55910,2016-05-15,T20Y0330,0,"100,000"
55911,2016-05-12,T20Y0330,0,"100,000"
55912,2016-05-11,T20Y0330,0,"100,000"
55913,2016-05-10,T20Y0330,0,"100,000"
55914,2016-05-09,T20Y0330,0,"100,000"
55915,2016-05-08,T20Y0330,0,"100,000"
55916,2016-05-05,T20Y0330,0,"100,000"
55917,2016-05-04,T20Y0330,0,"100,000"
55918,2016-05-03,T20Y0330,0,"100,000"
55919,2016-05-02,T20Y0330,0,"100,000"
55920,2016-04-28,T20Y0330,0,"100,000"
55921,2016-04-27,T20Y0330,0,"100,000"
55922,2016-04-26,T20Y0330,0,"100,000"
55923,2016-04-25,T20Y0330,0,"100,000"
55924,2016-04-24,T20Y0330,0,"100,000"
55925,2016-04-21,T20Y0330,0,"100,000"
55926,2016-04-20,T20Y0330,0,"100,000"
55927,2016-04-19,T20Y0330,0,"100,000"
55928,2016-04-18,T20Y0330,0,"100,000"
55929,2016-04-17,T20Y0330,0,"100,000"
55930,2016-04-13,T20Y0330,0,"100,000"
55931,2016-04-12,T20Y0330,0,"100,000"
55932,2016-04-11,T20Y0330,0,"100,000"
55933,2016-04-10,T20Y0330,0,"100,000"
55934,2016-04-07,T20Y0330,0,"100,000"
55935,2016-04-06,T20Y0330,0,"100,000"
55936,2016-04-05,T20Y0330,0,"100,000"
55937,2016-04-04,T20Y0330,0,"100,000"
55938,2016-04-03,T20Y0330,0,"100,000"
55939,2016-03-31,T20Y0330,0,"100,000"
55940,2016-03-30,T20Y0330,0,"100,000"
55941,2016-03-29,T20Y0330,0,"100,000"
55942,2016-03-28,T20Y0330,0,"100,000"
55943,2016-03-27,T20Y0330,0,"100,000"
55944,2016-03-24,T20Y0330,0,"100,000"
55945,2016-03-23,T20Y0330,0,"100,000"
55946,2016-03-22,T20Y0330,0,"100,000"
55947,2016-03-21,T20Y0330,0,"100,000"
55948,2016-03-20,T20Y0330,0,"100,000"
55949,2016-03-16,T20Y0330,0,"100,000"
55950,2016-03-15,T20Y0330,0,"100,000"
55951,2016-03-14,T20Y0330,0,"100,000"
55952,2016-03-13,T20Y0330,0,"100,000"
55953,2016-03-10,T20Y0330,0,"100,000"
55954,2016-03-09,T20Y0330,0,"100,000"
55955,2016-03-08,T20Y0330,0,"100,000"
55956,2016-03-07,T20Y0330,0,"100,000"
55957,2016-03-06,T20Y0330,0,"100,000"
55958,2016-03-03,T20Y0330,0,"100,000"
55959,2016-03-02,T20Y0330,0,"100,000"
55960,2016-03-01,T20Y0330,0,"100,000"
55961,2016-02-29,T20Y0330,0,"100,000"
55962,2016-02-28,T20Y0330,0,"100,000"
55963,2016-02-25,T20Y0330,0,"100,000"
55964,2016-02-24,T20Y0330,0,"100,000"
55965,2016-02-23,T20Y0330,0,"100,000"
55966,2016-02-22,T20Y0330,0,"100,000"
55967,2016-02-18,T20Y0330,0,"100,000"
55968,2016-02-17,T20Y0330,0,"100,000"
55969,2016-02-16,T20Y0330,0,"100,000"
55970,2016-02-15,T20Y0330,0,"100,000"
55971,2016-02-14,T20Y0330,0,"100,000"
55972,2016-02-11,T20Y0330,0,"100,000"
55973,2016-02-10,T20Y0330,0,"100,000"
55974,2016-02-09,T20Y0330,0,"100,000"
55975,2016-02-08,T20Y0330,0,"100,000"
55976,2016-02-07,T20Y0330,0,"100,000"
55977,2016-02-04,T20Y0330,0,"100,000"
55978,2016-02-03,T20Y0330,0,"100,000"
55979,2016-02-02,T20Y0330,0,"100,000"
55980,2016-02-01,T20Y0330,0,"100,000"
55981,2016-01-31,T20Y0330,0,"100,000"
55982,2016-01-28,T20Y0330,0,"100,000"
55983,2016-01-27,T20Y0330,0,"100,000"
55984,2016-01-26,T20Y0330,0,"100,000"
55985,2016-01-25,T20Y0330,0,"100,000"
55986,2016-01-24,T20Y0330,0,"100,000"
55987,2016-01-21,T20Y0330,0,"100,000"
55988,2016-01-20,T20Y0330,0,"100,000"
55989,2016-01-19,T20Y0330,0,"100,000"
55990,2016-01-18,T20Y0330,0,"100,000"
55991,2016-01-17,T20Y0330,0,"100,000"
55992,2016-01-14,T20Y0330,0,"100,000"
55993,2016-01-13,T20Y0330,0,"100,000"
55994,2016-01-12,T20Y0330,0,"100,000"
55995,2016-01-11,T20Y0330,0,"100,000"
55996,2016-01-10,T20Y0330,0,"100,000"
55997,2016-01-07,T20Y0330,0,"100,000"
55998,2016-01-06,T20Y0330,0,"100,000"
55999,2016-01-05,T20Y0330,0,"100,000"
56000,2016-01-04,T20Y0330,0,"100,000"
56001,2016-01-03,T20Y0330,0,"100,000"
56002,2016-06-30,T20Y0428,0,"100,000"
56003,2016-06-29,T20Y0428,0,"100,000"
56004,2016-06-28,T20Y0428,0,"100,000"
56005,2016-06-27,T20Y0428,0,"100,000"
56006,2016-06-26,T20Y0428,0,"100,000"
56007,2016-06-23,T20Y0428,0,"100,000"
56008,2016-06-22,T20Y0428,0,"100,000"
56009,2016-06-21,T20Y0428,0,"100,000"
56010,2016-06-20,T20Y0428,0,"100,000"
56011,2016-06-19,T20Y0428,0,"100,000"
56012,2016-06-16,T20Y0428,0,"100,000"
56013,2016-06-15,T20Y0428,0,"100,000"
56014,2016-06-14,T20Y0428,0,"100,000"
56015,2016-06-13,T20Y0428,0,"100,000"
56016,2016-06-12,T20Y0428,0,"100,000"
56017,2016-06-09,T20Y0428,0,"100,000"
56018,2016-06-08,T20Y0428,0,"100,000"
56019,2016-06-07,T20Y0428,0,"100,000"
56020,2016-06-06,T20Y0428,0,"100,000"
56021,2016-06-05,T20Y0428,0,"100,000"
56022,2016-06-02,T20Y0428,0,"100,000"
56023,2016-06-01,T20Y0428,0,"100,000"
56024,2016-05-31,T20Y0428,0,"100,000"
56025,2016-05-30,T20Y0428,0,"100,000"
56026,2016-05-29,T20Y0428,0,"100,000"
56027,2016-05-26,T20Y0428,0,"100,000"
56028,2016-05-25,T20Y0428,0,"100,000"
56029,2016-05-24,T20Y0428,0,"100,000"
56030,2016-05-22,T20Y0428,0,"100,000"
56031,2016-05-19,T20Y0428,0,"100,000"
56032,2016-05-18,T20Y0428,0,"100,000"
56033,2016-05-17,T20Y0428,0,"100,000"
56034,2016-05-16,T20Y0428,0,"100,000"
56035,2016-05-15,T20Y0428,0,"100,000"
56036,2016-05-12,T20Y0428,0,"100,000"
56037,2016-05-11,T20Y0428,0,"100,000"
56038,2016-05-10,T20Y0428,0,"100,000"
56039,2016-05-09,T20Y0428,0,"100,000"
56040,2016-05-08,T20Y0428,0,"100,000"
56041,2016-05-05,T20Y0428,0,"100,000"
56042,2016-05-04,T20Y0428,0,"100,000"
56043,2016-05-03,T20Y0428,0,"100,000"
56044,2016-05-02,T20Y0428,0,"100,000"
56045,2016-04-28,T20Y0428,0,"100,000"
56046,2016-04-27,T20Y0428,0,"100,000"
56047,2016-04-26,T20Y0428,0,"100,000"
56048,2016-04-25,T20Y0428,0,"100,000"
56049,2016-04-24,T20Y0428,0,"100,000"
56050,2016-04-21,T20Y0428,0,"100,000"
56051,2016-04-20,T20Y0428,0,"100,000"
56052,2016-04-19,T20Y0428,0,"100,000"
56053,2016-04-18,T20Y0428,0,"100,000"
56054,2016-04-17,T20Y0428,0,"100,000"
56055,2016-04-13,T20Y0428,0,"100,000"
56056,2016-04-12,T20Y0428,0,"100,000"
56057,2016-04-11,T20Y0428,0,"100,000"
56058,2016-04-10,T20Y0428,0,"100,000"
56059,2016-04-07,T20Y0428,0,"100,000"
56060,2016-04-06,T20Y0428,0,"100,000"
56061,2016-04-05,T20Y0428,0,"100,000"
56062,2016-04-04,T20Y0428,0,"100,000"
56063,2016-04-03,T20Y0428,0,"100,000"
56064,2016-03-31,T20Y0428,0,"100,000"
56065,2016-03-30,T20Y0428,0,"100,000"
56066,2016-03-29,T20Y0428,0,"100,000"
56067,2016-03-28,T20Y0428,0,"100,000"
56068,2016-03-27,T20Y0428,0,"100,000"
56069,2016-03-24,T20Y0428,0,"100,000"
56070,2016-03-23,T20Y0428,0,"100,000"
56071,2016-03-22,T20Y0428,0,"100,000"
56072,2016-03-21,T20Y0428,0,"100,000"
56073,2016-03-20,T20Y0428,0,"100,000"
56074,2016-03-16,T20Y0428,0,"100,000"
56075,2016-03-15,T20Y0428,0,"100,000"
56076,2016-03-14,T20Y0428,0,"100,000"
56077,2016-03-13,T20Y0428,0,"100,000"
56078,2016-03-10,T20Y0428,0,"100,000"
56079,2016-03-09,T20Y0428,0,"100,000"
56080,2016-03-08,T20Y0428,0,"100,000"
56081,2016-03-07,T20Y0428,0,"100,000"
56082,2016-03-06,T20Y0428,0,"100,000"
56083,2016-03-03,T20Y0428,0,"100,000"
56084,2016-03-02,T20Y0428,0,"100,000"
56085,2016-03-01,T20Y0428,0,"100,000"
56086,2016-02-29,T20Y0428,0,"100,000"
56087,2016-02-28,T20Y0428,0,"100,000"
56088,2016-02-25,T20Y0428,0,"100,000"
56089,2016-02-24,T20Y0428,0,"100,000"
56090,2016-02-23,T20Y0428,0,"100,000"
56091,2016-02-22,T20Y0428,0,"100,000"
56092,2016-02-18,T20Y0428,0,"100,000"
56093,2016-02-17,T20Y0428,0,"100,000"
56094,2016-02-16,T20Y0428,0,"100,000"
56095,2016-02-15,T20Y0428,0,"100,000"
56096,2016-02-14,T20Y0428,0,"100,000"
56097,2016-02-11,T20Y0428,0,"100,000"
56098,2016-02-10,T20Y0428,0,"100,000"
56099,2016-02-09,T20Y0428,0,"100,000"
56100,2016-02-08,T20Y0428,0,"100,000"
56101,2016-02-07,T20Y0428,0,"100,000"
56102,2016-02-04,T20Y0428,0,"100,000"
56103,2016-02-03,T20Y0428,0,"100,000"
56104,2016-02-02,T20Y0428,0,"100,000"
56105,2016-02-01,T20Y0428,0,"100,000"
56106,2016-01-31,T20Y0428,0,"100,000"
56107,2016-01-28,T20Y0428,0,"100,000"
56108,2016-01-27,T20Y0428,0,"100,000"
56109,2016-01-26,T20Y0428,0,"100,000"
56110,2016-01-25,T20Y0428,0,"100,000"
56111,2016-01-24,T20Y0428,0,"100,000"
56112,2016-01-21,T20Y0428,0,"100,000"
56113,2016-01-20,T20Y0428,0,"100,000"
56114,2016-01-19,T20Y0428,0,"100,000"
56115,2016-01-18,T20Y0428,0,"100,000"
56116,2016-01-17,T20Y0428,0,"100,000"
56117,2016-01-14,T20Y0428,0,"100,000"
56118,2016-01-13,T20Y0428,0,"100,000"
56119,2016-01-12,T20Y0428,0,"100,000"
56120,2016-01-11,T20Y0428,0,"100,000"
56121,2016-01-10,T20Y0428,0,"100,000"
56122,2016-01-07,T20Y0428,0,"100,000"
56123,2016-01-06,T20Y0428,0,"100,000"
56124,2016-01-05,T20Y0428,0,"100,000"
56125,2016-01-04,T20Y0428,0,"100,000"
56126,2016-01-03,T20Y0428,0,"100,000"
56127,2016-06-30,T20Y0429,0,"100,000"
56128,2016-06-29,T20Y0429,0,"100,000"
56129,2016-06-28,T20Y0429,0,"100,000"
56130,2016-06-27,T20Y0429,0,"100,000"
56131,2016-06-26,T20Y0429,0,"100,000"
56132,2016-06-23,T20Y0429,0,"100,000"
56133,2016-06-22,T20Y0429,0,"100,000"
56134,2016-06-21,T20Y0429,0,"100,000"
56135,2016-06-20,T20Y0429,0,"100,000"
56136,2016-06-19,T20Y0429,0,"100,000"
56137,2016-06-16,T20Y0429,0,"100,000"
56138,2016-06-15,T20Y0429,0,"100,000"
56139,2016-06-14,T20Y0429,0,"100,000"
56140,2016-06-13,T20Y0429,0,"100,000"
56141,2016-06-12,T20Y0429,0,"100,000"
56142,2016-06-09,T20Y0429,0,"100,000"
56143,2016-06-08,T20Y0429,0,"100,000"
56144,2016-06-07,T20Y0429,0,"100,000"
56145,2016-06-06,T20Y0429,0,"100,000"
56146,2016-06-05,T20Y0429,0,"100,000"
56147,2016-06-02,T20Y0429,0,"100,000"
56148,2016-06-01,T20Y0429,0,"100,000"
56149,2016-05-31,T20Y0429,0,"100,000"
56150,2016-05-30,T20Y0429,0,"100,000"
56151,2016-05-29,T20Y0429,0,"100,000"
56152,2016-05-26,T20Y0429,0,"100,000"
56153,2016-05-25,T20Y0429,0,"100,000"
56154,2016-05-24,T20Y0429,0,"100,000"
56155,2016-05-22,T20Y0429,0,"100,000"
56156,2016-05-19,T20Y0429,0,"100,000"
56157,2016-05-18,T20Y0429,0,"100,000"
56158,2016-05-17,T20Y0429,0,"100,000"
56159,2016-05-16,T20Y0429,0,"100,000"
56160,2016-05-15,T20Y0429,0,"100,000"
56161,2016-05-12,T20Y0429,0,"100,000"
56162,2016-05-11,T20Y0429,0,"100,000"
56163,2016-05-10,T20Y0429,0,"100,000"
56164,2016-05-09,T20Y0429,0,"100,000"
56165,2016-05-08,T20Y0429,0,"100,000"
56166,2016-05-05,T20Y0429,0,"100,000"
56167,2016-05-04,T20Y0429,0,"100,000"
56168,2016-05-03,T20Y0429,0,"100,000"
56169,2016-05-02,T20Y0429,0,"100,000"
56170,2016-04-28,T20Y0429,0,"100,000"
56171,2016-04-27,T20Y0429,0,"100,000"
56172,2016-04-26,T20Y0429,0,"100,000"
56173,2016-04-25,T20Y0429,0,"100,000"
56174,2016-04-24,T20Y0429,0,"100,000"
56175,2016-04-21,T20Y0429,0,"100,000"
56176,2016-04-20,T20Y0429,0,"100,000"
56177,2016-04-19,T20Y0429,0,"100,000"
56178,2016-04-18,T20Y0429,0,"100,000"
56179,2016-04-17,T20Y0429,0,"100,000"
56180,2016-04-13,T20Y0429,0,"100,000"
56181,2016-04-12,T20Y0429,0,"100,000"
56182,2016-04-11,T20Y0429,0,"100,000"
56183,2016-04-10,T20Y0429,0,"100,000"
56184,2016-04-07,T20Y0429,0,"100,000"
56185,2016-04-06,T20Y0429,0,"100,000"
56186,2016-04-05,T20Y0429,0,"100,000"
56187,2016-04-04,T20Y0429,0,"100,000"
56188,2016-04-03,T20Y0429,0,"100,000"
56189,2016-03-31,T20Y0429,0,"100,000"
56190,2016-03-30,T20Y0429,0,"100,000"
56191,2016-03-29,T20Y0429,0,"100,000"
56192,2016-03-28,T20Y0429,0,"100,000"
56193,2016-03-27,T20Y0429,0,"100,000"
56194,2016-03-24,T20Y0429,0,"100,000"
56195,2016-03-23,T20Y0429,0,"100,000"
56196,2016-03-22,T20Y0429,0,"100,000"
56197,2016-03-21,T20Y0429,0,"100,000"
56198,2016-03-20,T20Y0429,0,"100,000"
56199,2016-03-16,T20Y0429,0,"100,000"
56200,2016-03-15,T20Y0429,0,"100,000"
56201,2016-03-14,T20Y0429,0,"100,000"
56202,2016-03-13,T20Y0429,0,"100,000"
56203,2016-03-10,T20Y0429,0,"100,000"
56204,2016-03-09,T20Y0429,0,"100,000"
56205,2016-03-08,T20Y0429,0,"100,000"
56206,2016-03-07,T20Y0429,0,"100,000"
56207,2016-03-06,T20Y0429,0,"100,000"
56208,2016-03-03,T20Y0429,0,"100,000"
56209,2016-03-02,T20Y0429,0,"100,000"
56210,2016-03-01,T20Y0429,0,"100,000"
56211,2016-02-29,T20Y0429,0,"100,000"
56212,2016-02-28,T20Y0429,0,"100,000"
56213,2016-02-25,T20Y0429,0,"100,000"
56214,2016-02-24,T20Y0429,0,"100,000"
56215,2016-02-23,T20Y0429,0,"100,000"
56216,2016-02-22,T20Y0429,0,"100,000"
56217,2016-02-18,T20Y0429,0,"100,000"
56218,2016-02-17,T20Y0429,0,"100,000"
56219,2016-02-16,T20Y0429,0,"100,000"
56220,2016-02-15,T20Y0429,0,"100,000"
56221,2016-02-14,T20Y0429,0,"100,000"
56222,2016-02-11,T20Y0429,0,"100,000"
56223,2016-02-10,T20Y0429,0,"100,000"
56224,2016-02-09,T20Y0429,0,"100,000"
56225,2016-02-08,T20Y0429,0,"100,000"
56226,2016-02-07,T20Y0429,0,"100,000"
56227,2016-02-04,T20Y0429,0,"100,000"
56228,2016-02-03,T20Y0429,0,"100,000"
56229,2016-02-02,T20Y0429,0,"100,000"
56230,2016-02-01,T20Y0429,0,"100,000"
56231,2016-01-31,T20Y0429,0,"100,000"
56232,2016-01-28,T20Y0429,0,"100,000"
56233,2016-01-27,T20Y0429,0,"100,000"
56234,2016-01-26,T20Y0429,0,"100,000"
56235,2016-01-25,T20Y0429,0,"100,000"
56236,2016-01-24,T20Y0429,0,"100,000"
56237,2016-01-21,T20Y0429,0,"100,000"
56238,2016-01-20,T20Y0429,0,"100,000"
56239,2016-01-19,T20Y0429,0,"100,000"
56240,2016-01-18,T20Y0429,0,"100,000"
56241,2016-01-17,T20Y0429,0,"100,000"
56242,2016-01-14,T20Y0429,0,"100,000"
56243,2016-01-13,T20Y0429,0,"100,000"
56244,2016-01-12,T20Y0429,0,"100,000"
56245,2016-01-11,T20Y0429,0,"100,000"
56246,2016-01-10,T20Y0429,0,"100,000"
56247,2016-01-07,T20Y0429,0,"100,000"
56248,2016-01-06,T20Y0429,0,"100,000"
56249,2016-01-05,T20Y0429,0,"100,000"
56250,2016-01-04,T20Y0429,0,"100,000"
56251,2016-01-03,T20Y0429,0,"100,000"
56252,2016-06-30,T20Y0430,0,"100,000"
56253,2016-06-29,T20Y0430,0,"100,000"
56254,2016-06-28,T20Y0430,0,"100,000"
56255,2016-06-27,T20Y0430,0,"100,000"
56256,2016-06-26,T20Y0430,0,"100,000"
56257,2016-06-23,T20Y0430,0,"100,000"
56258,2016-06-22,T20Y0430,0,"100,000"
56259,2016-06-21,T20Y0430,0,"100,000"
56260,2016-06-20,T20Y0430,0,"100,000"
56261,2016-06-19,T20Y0430,0,"100,000"
56262,2016-06-16,T20Y0430,0,"100,000"
56263,2016-06-15,T20Y0430,0,"100,000"
56264,2016-06-14,T20Y0430,0,"100,000"
56265,2016-06-13,T20Y0430,0,"100,000"
56266,2016-06-12,T20Y0430,0,"100,000"
56267,2016-06-09,T20Y0430,0,"100,000"
56268,2016-06-08,T20Y0430,0,"100,000"
56269,2016-06-07,T20Y0430,0,"100,000"
56270,2016-06-06,T20Y0430,0,"100,000"
56271,2016-06-05,T20Y0430,0,"100,000"
56272,2016-06-02,T20Y0430,0,"100,000"
56273,2016-06-01,T20Y0430,0,"100,000"
56274,2016-05-31,T20Y0430,0,"100,000"
56275,2016-05-30,T20Y0430,0,"100,000"
56276,2016-05-29,T20Y0430,0,"100,000"
56277,2016-05-26,T20Y0430,0,"100,000"
56278,2016-05-25,T20Y0430,0,"100,000"
56279,2016-05-24,T20Y0430,0,"100,000"
56280,2016-05-22,T20Y0430,0,"100,000"
56281,2016-05-19,T20Y0430,0,"100,000"
56282,2016-05-18,T20Y0430,0,"100,000"
56283,2016-05-17,T20Y0430,0,"100,000"
56284,2016-05-16,T20Y0430,0,"100,000"
56285,2016-05-15,T20Y0430,0,"100,000"
56286,2016-05-12,T20Y0430,0,"100,000"
56287,2016-05-11,T20Y0430,0,"100,000"
56288,2016-05-10,T20Y0430,0,"100,000"
56289,2016-05-09,T20Y0430,0,"100,000"
56290,2016-05-08,T20Y0430,0,"100,000"
56291,2016-05-05,T20Y0430,0,"100,000"
56292,2016-05-04,T20Y0430,0,"100,000"
56293,2016-05-03,T20Y0430,0,"100,000"
56294,2016-05-02,T20Y0430,0,"100,000"
56295,2016-04-28,T20Y0430,0,"100,000"
56296,2016-04-27,T20Y0430,0,"100,000"
56297,2016-04-26,T20Y0430,0,"100,000"
56298,2016-04-25,T20Y0430,0,"100,000"
56299,2016-04-24,T20Y0430,0,"100,000"
56300,2016-04-21,T20Y0430,0,"100,000"
56301,2016-04-20,T20Y0430,0,"100,000"
56302,2016-04-19,T20Y0430,0,"100,000"
56303,2016-04-18,T20Y0430,0,"100,000"
56304,2016-04-17,T20Y0430,0,"100,000"
56305,2016-04-13,T20Y0430,0,"100,000"
56306,2016-04-12,T20Y0430,0,"100,000"
56307,2016-04-11,T20Y0430,0,"100,000"
56308,2016-04-10,T20Y0430,0,"100,000"
56309,2016-04-07,T20Y0430,0,"100,000"
56310,2016-04-06,T20Y0430,0,"100,000"
56311,2016-04-05,T20Y0430,0,"100,000"
56312,2016-04-04,T20Y0430,0,"100,000"
56313,2016-04-03,T20Y0430,0,"100,000"
56314,2016-03-31,T20Y0430,0,"100,000"
56315,2016-03-30,T20Y0430,0,"100,000"
56316,2016-03-29,T20Y0430,0,"100,000"
56317,2016-03-28,T20Y0430,0,"100,000"
56318,2016-03-27,T20Y0430,0,"100,000"
56319,2016-03-24,T20Y0430,0,"100,000"
56320,2016-03-23,T20Y0430,0,"100,000"
56321,2016-03-22,T20Y0430,0,"100,000"
56322,2016-03-21,T20Y0430,0,"100,000"
56323,2016-03-20,T20Y0430,0,"100,000"
56324,2016-03-16,T20Y0430,0,"100,000"
56325,2016-03-15,T20Y0430,0,"100,000"
56326,2016-03-14,T20Y0430,0,"100,000"
56327,2016-03-13,T20Y0430,0,"100,000"
56328,2016-03-10,T20Y0430,0,"100,000"
56329,2016-03-09,T20Y0430,0,"100,000"
56330,2016-03-08,T20Y0430,0,"100,000"
56331,2016-03-07,T20Y0430,0,"100,000"
56332,2016-03-06,T20Y0430,0,"100,000"
56333,2016-03-03,T20Y0430,0,"100,000"
56334,2016-03-02,T20Y0430,0,"100,000"
56335,2016-03-01,T20Y0430,0,"100,000"
56336,2016-02-29,T20Y0430,0,"100,000"
56337,2016-02-28,T20Y0430,0,"100,000"
56338,2016-02-25,T20Y0430,0,"100,000"
56339,2016-02-24,T20Y0430,0,"100,000"
56340,2016-02-23,T20Y0430,0,"100,000"
56341,2016-02-22,T20Y0430,0,"100,000"
